folio,id_persona,expp,expc,provincia,comuna
352850501,4,64,57,91,9112
352850501,5,64,57,91,9112
352850501,6,64,57,91,9112
352850601,1,64,58,91,9112
352850701,1,64,58,91,9112
352850801,1,64,58,91,9112
352930101,1,83,80,81,8107
352930101,2,83,80,81,8107
352930101,3,83,80,81,8107
352930201,1,82,80,81,8107
352930201,2,82,80,81,8107
352930301,1,83,80,81,8107
352930301,2,83,80,81,8107
352930301,3,83,80,81,8107
352930301,4,83,80,81,8107
352930301,5,83,80,81,8107
352930401,1,82,80,81,8107
352930401,2,82,80,81,8107
352930401,3,82,80,81,8107
352930501,1,82,80,81,8107
352930501,2,82,80,81,8107
352930501,3,82,80,81,8107
352930601,1,82,80,81,8107
352930701,1,82,80,81,8107
352930801,1,82,81,81,8107
352930801,2,82,81,81,8107
352930801,3,82,81,81,8107
352930801,4,82,81,81,8107
352930801,5,82,81,81,8107
352940301,1,31,31,151,15101
352940301,2,31,31,151,15101
352940501,1,31,31,151,15101
352940501,2,31,31,151,15101
352940501,3,31,31,151,15101
352940501,4,31,31,151,15101
352940601,1,31,31,151,15101
352940601,2,31,31,151,15101
352940601,3,31,31,151,15101
352940601,4,31,31,151,15101
352940801,1,31,31,151,15101
352941001,1,31,31,151,15101
352941001,2,31,31,151,15101
352941101,1,31,31,151,15101
352941201,1,31,31,151,15101
352941201,2,31,31,151,15101
352941201,3,31,31,151,15101
353050601,1,126,127,21,2101
353050601,2,126,127,21,2101
353050801,1,126,127,21,2101
353060101,1,55,53,81,8108
353060101,2,55,53,81,8108
353060101,3,55,53,81,8108
353060201,1,55,53,81,8108
353060201,2,55,53,81,8108
353060201,3,55,53,81,8108
353060301,1,55,53,81,8108
353060301,2,55,53,81,8108
353060301,3,55,53,81,8108
353060801,1,55,53,81,8108
353060801,2,55,53,81,8108
353060801,3,55,53,81,8108
353060801,4,55,53,81,8108
353070101,1,70,70,21,2101
353070101,2,70,70,21,2101
353070101,3,70,70,21,2101
353070101,4,70,70,21,2101
353070101,5,70,70,21,2101
353070201,1,69,71,21,2101
353070201,2,69,71,21,2101
353070201,3,69,71,21,2101
353140301,1,1192,1019,131,13130
353140301,2,1192,1019,131,13130
353140301,3,1192,1019,131,13130
353180101,1,121,122,74,7404
353180401,1,120,122,74,7404
353180401,2,120,122,74,7404
353180401,3,120,122,74,7404
353180501,1,120,123,74,7404
353180501,2,120,123,74,7404
353180501,3,120,123,74,7404
353180601,1,120,123,74,7404
353180601,2,120,123,74,7404
353180801,1,120,122,74,7404
353180801,2,120,122,74,7404
353180801,3,120,122,74,7404
353190101,1,93,92,71,7108
353190101,2,93,92,71,7108
353190101,3,93,92,71,7108
353190101,4,93,92,71,7108
353190201,1,94,92,71,7108
353190201,2,94,92,71,7108
353190201,3,94,92,71,7108
353190201,4,94,92,71,7108
353190301,1,94,92,71,7108
353190301,2,94,92,71,7108
353190501,1,93,92,71,7108
353190501,2,93,92,71,7108
353190601,1,93,92,71,7108
353190601,2,93,92,71,7108
353190601,3,93,92,71,7108
353190701,1,94,92,71,7108
353190701,2,94,92,71,7108
353190701,3,94,92,71,7108
353190801,1,94,93,71,7108
353190801,2,94,93,71,7108
353190901,1,94,92,71,7108
353190901,2,94,92,71,7108
353190901,3,94,92,71,7108
353190901,4,94,92,71,7108
353190901,5,94,92,71,7108
353191001,1,94,92,71,7108
353200101,1,59,63,73,7301
353200101,2,59,63,73,7301
353200101,3,59,63,73,7301
353200101,4,59,63,73,7301
353200201,1,58,63,73,7301
353200301,1,59,63,73,7301
353200301,2,59,63,73,7301
353200301,3,59,63,73,7301
353200401,1,59,63,73,7301
353200401,2,59,63,73,7301
353200401,3,59,63,73,7301
353200401,4,59,63,73,7301
353200501,1,59,63,73,7301
353200501,2,59,63,73,7301
353200601,1,59,63,73,7301
353200701,1,59,63,73,7301
353200701,2,59,63,73,7301
353200801,1,59,63,73,7301
353200801,2,59,63,73,7301
353200801,3,59,63,73,7301
353220101,1,93,101,43,4301
353220101,2,93,101,43,4301
353220101,3,93,101,43,4301
353220101,4,93,101,43,4301
353220101,5,93,101,43,4301
353220201,1,92,100,43,4301
353220201,2,92,100,43,4301
353220201,3,92,100,43,4301
353220201,4,92,100,43,4301
353220201,5,92,100,43,4301
353220301,1,93,100,43,4301
353220301,2,93,100,43,4301
353220401,1,93,100,43,4301
353220601,1,92,100,43,4301
353220701,1,93,100,43,4301
353220701,2,93,100,43,4301
353220701,3,93,100,43,4301
353220701,4,93,100,43,4301
353220701,5,93,100,43,4301
353220901,1,93,101,43,4301
353220901,2,93,101,43,4301
353230101,1,54,58,63,6310
353230101,2,54,58,63,6310
353230201,1,55,58,63,6310
353230201,2,55,58,63,6310
353230201,3,55,58,63,6310
353230401,1,54,58,63,6310
353230401,2,54,58,63,6310
353230401,3,54,58,63,6310
353230501,1,55,57,63,6310
353230501,2,55,57,63,6310
353230501,3,55,57,63,6310
353230601,1,54,57,63,6310
353230601,2,54,57,63,6310
353230701,1,54,58,63,6310
353230701,2,54,58,63,6310
353230801,1,55,58,63,6310
353230801,2,55,58,63,6310
353260101,1,48,53,91,9101
353260301,1,48,52,91,9101
353260301,2,48,52,91,9101
353260301,3,48,52,91,9101
353260301,4,48,52,91,9101
353260401,1,47,52,91,9101
353260501,1,48,52,91,9101
353260601,1,48,52,91,9101
353260801,1,47,53,91,9101
353260801,2,47,53,91,9101
353260801,3,47,53,91,9101
353290201,1,184,158,131,13123
353290401,1,184,159,131,13123
353290401,2,184,159,131,13123
353290501,1,185,158,131,13123
353290701,1,184,159,131,13123
353290701,2,184,159,131,13123
353290701,3,184,159,131,13123
353290801,1,185,158,131,13123
353290801,2,185,158,131,13123
353300101,1,16,19,33,3304
353300101,2,16,19,33,3304
353300101,3,16,19,33,3304
353300301,1,17,18,33,3304
353300401,1,16,18,33,3304
353300501,1,16,18,33,3304
353300501,2,16,18,33,3304
353300501,3,16,18,33,3304
353300601,1,16,18,33,3304
353300601,2,16,18,33,3304
353300801,1,16,18,33,3304
353300802,1,16,18,33,3304
353300802,2,16,18,33,3304
353300802,3,16,18,33,3304
353301001,1,16,18,33,3304
353301001,2,16,18,33,3304
353301101,1,16,18,33,3304
353301201,1,16,18,33,3304
353301201,2,16,18,33,3304
353310101,1,80,80,61,6115
353310101,2,80,80,61,6115
353310201,1,80,80,61,6115
353310201,2,80,80,61,6115
353310201,3,80,80,61,6115
353310301,1,80,79,61,6115
353310301,2,80,79,61,6115
353310301,3,80,79,61,6115
353310401,1,79,80,61,6115
353310501,1,80,79,61,6115
353310601,1,79,80,61,6115
353310601,2,79,80,61,6115
353310601,3,79,80,61,6115
353310601,4,79,80,61,6115
353310901,1,80,79,61,6115
353310901,2,80,79,61,6115
353311001,1,80,80,61,6115
353311001,2,80,80,61,6115
353311001,3,80,80,61,6115
353311001,4,80,80,61,6115
353311001,5,80,80,61,6115
353320101,1,116,110,53,5301
353320101,2,116,110,53,5301
353320301,1,115,110,53,5301
353320301,2,115,110,53,5301
353320601,1,116,110,53,5301
353320601,2,116,110,53,5301
353320601,3,116,110,53,5301
353320701,1,115,110,53,5301
353320701,2,115,110,53,5301
353320701,3,115,110,53,5301
353340101,1,68,68,61,6108
353340101,2,68,68,61,6108
353340101,3,68,68,61,6108
353340101,4,68,68,61,6108
353340301,1,68,69,61,6108
353340301,2,68,69,61,6108
353340301,3,68,69,61,6108
353340301,4,68,69,61,6108
353340401,1,68,68,61,6108
353340401,2,68,68,61,6108
353340401,3,68,68,61,6108
353340501,1,69,68,61,6108
353340501,2,69,68,61,6108
353340501,3,69,68,61,6108
353340501,4,69,68,61,6108
353340601,1,69,69,61,6108
353340601,2,69,69,61,6108
353340601,3,69,69,61,6108
353340601,4,69,69,61,6108
353340701,1,69,68,61,6108
353340701,2,69,68,61,6108
353340701,3,69,68,61,6108
353340701,4,69,68,61,6108
353340701,5,69,68,61,6108
353340801,1,69,69,61,6108
353350101,1,69,70,21,2101
353350101,2,69,70,21,2101
353350301,1,70,70,21,2101
353350401,1,69,71,21,2101
353350401,2,69,71,21,2101
353350601,1,69,71,21,2101
353350601,2,69,71,21,2101
353350701,1,69,70,21,2101
353350801,1,70,70,21,2101
353350801,2,70,70,21,2101
353350801,5,70,70,21,2101
353350801,6,70,70,21,2101
353350801,7,70,70,21,2101
353390101,1,52,57,61,6117
353390101,2,52,57,61,6117
353390201,1,52,57,61,6117
353390301,1,53,56,61,6117
353390301,2,53,56,61,6117
353390301,3,53,56,61,6117
353390401,1,52,56,61,6117
353390401,2,52,56,61,6117
353390501,1,52,57,61,6117
353390501,2,52,57,61,6117
353390601,1,52,56,61,6117
353390601,2,52,56,61,6117
353390601,3,52,56,61,6117
353390701,1,53,56,61,6117
353390701,2,53,56,61,6117
353390801,1,52,57,61,6117
353390801,2,52,57,61,6117
353480301,1,56,54,161,16101
353480401,1,56,54,161,16101
353480401,2,56,54,161,16101
353480401,3,56,54,161,16101
353480401,4,56,54,161,16101
353480401,5,56,54,161,16101
353480401,6,56,54,161,16101
353480501,1,56,55,161,16101
353480501,2,56,55,161,16101
353480501,3,56,55,161,16101
353480601,1,56,55,161,16101
353480601,2,56,55,161,16101
353480601,3,56,55,161,16101
353480601,4,56,55,161,16101
353480601,5,56,55,161,16101
353480601,6,56,55,161,16101
353480701,1,56,54,161,16101
353480701,2,56,54,161,16101
353480701,3,56,54,161,16101
353480701,4,56,54,161,16101
353480801,1,56,55,161,16101
353480801,2,56,55,161,16101
353480801,3,56,55,161,16101
353480801,4,56,55,161,16101
353480801,5,56,55,161,16101
353490401,1,289,323,133,13301
353490401,2,289,323,133,13301
353490401,3,289,323,133,13301
353490401,4,289,323,133,13301
353490501,1,288,323,133,13301
353490501,2,288,323,133,13301
353490501,3,288,323,133,13301
353490501,4,288,323,133,13301
353490601,1,288,322,133,13301
353490601,2,288,322,133,13301
353490601,3,288,322,133,13301
353490601,4,288,322,133,13301
353490601,5,288,322,133,13301
353510501,1,57,63,91,9101
353510501,2,57,63,91,9101
353510701,1,57,63,91,9101
353510701,2,57,63,91,9101
353510701,3,57,63,91,9101
353510701,4,57,63,91,9101
353510801,1,57,63,91,9101
353510801,2,57,63,91,9101
353510801,3,57,63,91,9101
353540101,1,61,60,161,16101
353540101,2,61,60,161,16101
353540101,3,61,60,161,16101
353540401,1,61,59,161,16101
353540401,2,61,59,161,16101
353540401,3,61,59,161,16101
353540601,1,61,59,161,16101
353540601,2,61,59,161,16101
353540601,3,61,59,161,16101
353540601,4,61,59,161,16101
353540701,1,61,59,161,16101
353540701,2,61,59,161,16101
353540701,3,61,59,161,16101
353540701,4,61,59,161,16101
353540801,1,60,59,161,16101
353550101,1,49,49,21,2101
353550101,2,49,49,21,2101
353550101,3,49,49,21,2101
353550301,1,49,49,21,2101
353550401,1,49,49,21,2101
353550401,2,49,49,21,2101
353550601,1,49,50,21,2101
353550601,2,49,50,21,2101
353550601,3,49,50,21,2101
353550601,4,49,50,21,2101
353550701,1,49,50,21,2101
353550801,1,49,50,21,2101
353550801,2,49,50,21,2101
353550801,3,49,50,21,2101
353550801,4,49,50,21,2101
353550801,5,49,50,21,2101
353610101,1,31,32,11,1101
353610101,2,31,32,11,1101
353610101,3,31,32,11,1101
353610201,1,31,33,11,1101
353610201,2,31,33,11,1101
353610201,3,31,33,11,1101
353610301,1,31,32,11,1101
353610301,2,31,32,11,1101
353610401,1,31,32,11,1101
353610401,2,31,32,11,1101
353610401,3,31,32,11,1101
353610401,4,31,32,11,1101
353610501,1,31,32,11,1101
353610501,2,31,32,11,1101
353610501,3,31,32,11,1101
353610601,1,30,32,11,1101
353610601,2,30,32,11,1101
353610601,3,30,32,11,1101
353610601,4,30,32,11,1101
353610601,5,30,32,11,1101
353610701,1,31,32,11,1101
353610701,2,31,32,11,1101
353610701,3,31,32,11,1101
353610701,4,31,32,11,1101
353610701,5,31,32,11,1101
353610801,1,31,33,11,1101
353610801,2,31,33,11,1101
353610801,3,31,33,11,1101
353610801,4,31,33,11,1101
353610801,5,31,33,11,1101
353610801,6,31,33,11,1101
353610801,7,31,33,11,1101
353610801,8,31,33,11,1101
353610801,9,31,33,11,1101
353610801,10,31,33,11,1101
353610801,11,31,33,11,1101
353610801,12,31,33,11,1101
353610801,13,31,33,11,1101
353610801,14,31,33,11,1101
353610801,15,31,33,11,1101
353610801,16,31,33,11,1101
353610801,17,31,33,11,1101
353610801,18,31,33,11,1101
353610801,19,31,33,11,1101
353610901,1,31,32,11,1101
353610901,2,31,32,11,1101
353610901,3,31,32,11,1101
353610901,4,31,32,11,1101
353610901,5,31,32,11,1101
353610901,6,31,32,11,1101
353611001,1,31,32,11,1101
353611001,2,31,32,11,1101
353611001,3,31,32,11,1101
353640101,1,48,42,142,14204
353640201,1,48,43,142,14204
353640201,2,48,43,142,14204
353640301,1,48,43,142,14204
353640301,2,48,43,142,14204
353640401,1,48,43,142,14204
353640401,2,48,43,142,14204
353640401,3,48,43,142,14204
353640501,1,49,43,142,14204
353640501,2,49,43,142,14204
353640601,1,48,43,142,14204
353640601,2,48,43,142,14204
353640601,3,48,43,142,14204
353640601,4,48,43,142,14204
353640601,5,48,43,142,14204
353640701,1,48,43,142,14204
353640701,2,48,43,142,14204
353640701,3,48,43,142,14204
353640701,4,48,43,142,14204
353640701,5,48,43,142,14204
353640701,6,48,43,142,14204
353640801,1,48,43,142,14204
353640801,2,48,43,142,14204
353640901,1,48,43,142,14204
353640901,2,48,43,142,14204
353640901,3,48,43,142,14204
353641001,1,48,42,142,14204
353641001,2,48,42,142,14204
353641001,3,48,42,142,14204
353641001,4,48,42,142,14204
353670101,1,64,71,91,9101
353670101,2,64,71,91,9101
353670101,3,64,71,91,9101
353670101,4,64,71,91,9101
353670201,1,64,70,91,9101
353670201,2,64,70,91,9101
353670201,3,64,70,91,9101
353670201,4,64,70,91,9101
353670201,5,64,70,91,9101
353670401,1,64,70,91,9101
353670401,2,64,70,91,9101
353670401,3,64,70,91,9101
353670401,4,64,70,91,9101
353670401,5,64,70,91,9101
353670501,1,64,71,91,9101
353670501,2,64,71,91,9101
353670501,3,64,71,91,9101
353670501,4,64,71,91,9101
353670501,5,64,71,91,9101
353670601,1,63,70,91,9101
353670701,1,64,70,91,9101
353670701,2,64,70,91,9101
353670701,3,64,70,91,9101
353670701,4,64,70,91,9101
353670801,1,64,70,91,9101
353680101,1,39,38,141,14101
353680101,2,39,38,141,14101
353680101,3,39,38,141,14101
353680201,1,39,38,141,14101
353680501,1,39,38,141,14101
353680501,2,39,38,141,14101
353680501,3,39,38,141,14101
353680501,4,39,38,141,14101
353680601,1,39,38,141,14101
353680601,2,39,38,141,14101
353680601,3,39,38,141,14101
353680601,4,39,38,141,14101
353680601,5,39,38,141,14101
353680601,6,39,38,141,14101
353680701,1,39,38,141,14101
353680701,2,39,38,141,14101
353720101,1,33,31,141,14108
353720101,2,33,31,141,14108
353720201,1,34,31,141,14108
353720301,1,33,32,141,14108
353720301,2,33,32,141,14108
353720301,3,33,32,141,14108
353720301,4,33,32,141,14108
353720301,5,33,32,141,14108
353720401,1,33,32,141,14108
353720601,1,33,32,141,14108
353720601,2,33,32,141,14108
353720701,1,34,31,141,14108
353720701,2,34,31,141,14108
353720801,1,34,31,141,14108
353720801,2,34,31,141,14108
353730101,1,95,91,51,5103
353730101,2,95,91,51,5103
353730201,1,95,91,51,5103
353730201,2,95,91,51,5103
353730301,1,95,91,51,5103
353730301,2,95,91,51,5103
353730301,3,95,91,51,5103
353730401,1,95,91,51,5103
353730401,2,95,91,51,5103
353730401,3,95,91,51,5103
353730401,4,95,91,51,5103
353730401,5,95,91,51,5103
353730701,1,95,91,51,5103
353730701,2,95,91,51,5103
353750101,1,210,253,131,13125
353750101,2,210,253,131,13125
353750201,1,210,254,131,13125
353750201,2,210,254,131,13125
353750201,3,210,254,131,13125
353750201,4,210,254,131,13125
353750201,5,210,254,131,13125
353750301,1,211,253,131,13125
353750301,2,211,253,131,13125
353750501,1,210,253,131,13125
353750501,2,210,253,131,13125
353750601,1,210,253,131,13125
353750601,2,210,253,131,13125
353750701,1,211,253,131,13125
353750701,2,211,253,131,13125
353750701,3,211,253,131,13125
353780101,1,149,134,136,13605
353780101,2,149,134,136,13605
353780101,3,149,134,136,13605
353780101,4,149,134,136,13605
353780201,1,149,134,136,13605
353780201,2,149,134,136,13605
353780201,3,149,134,136,13605
353780301,1,150,134,136,13605
353780301,2,150,134,136,13605
353780301,3,150,134,136,13605
353780401,1,149,134,136,13605
353780401,2,149,134,136,13605
353780401,3,149,134,136,13605
353780401,4,149,134,136,13605
353780501,1,149,135,136,13605
353780501,2,149,135,136,13605
353780501,3,149,135,136,13605
353780501,4,149,135,136,13605
353780501,5,149,135,136,13605
353780501,6,149,135,136,13605
353780801,1,150,135,136,13605
353780801,2,150,135,136,13605
353780801,3,150,135,136,13605
353800101,1,111,108,51,5109
353800201,1,111,108,51,5109
353800301,1,110,108,51,5109
353800401,1,111,109,51,5109
353800801,1,110,109,51,5109
353800801,2,110,109,51,5109
353810101,1,49,52,42,4203
353810101,2,49,52,42,4203
353810101,3,49,52,42,4203
353810301,1,50,53,42,4203
353810301,2,50,53,42,4203
353810401,1,50,52,42,4203
353810401,2,50,52,42,4203
353810701,1,49,52,42,4203
353810701,2,49,52,42,4203
353810701,3,49,52,42,4203
353810801,1,50,53,42,4203
353810801,2,50,53,42,4203
353810801,3,50,53,42,4203
353810801,4,50,53,42,4203
353830101,1,88,90,71,7101
353830101,2,88,90,71,7101
353830101,3,88,90,71,7101
353830301,1,88,90,71,7101
353830301,2,88,90,71,7101
353830701,1,88,89,71,7101
353830801,1,88,89,71,7101
353850601,1,24,23,33,3303
353850601,2,24,23,33,3303
353850601,3,24,23,33,3303
353850701,1,24,23,33,3303
353850801,1,23,23,33,3303
353850801,3,23,23,33,3303
353850901,1,24,23,33,3303
353850901,2,24,23,33,3303
353851201,1,24,23,33,3303
353890101,1,75,76,58,5804
353890101,2,75,76,58,5804
353890101,3,75,76,58,5804
353890201,1,75,76,58,5804
353890201,2,75,76,58,5804
353890301,1,74,75,58,5804
353890301,2,74,75,58,5804
353890401,1,75,75,58,5804
353890401,2,75,75,58,5804
353890401,3,75,75,58,5804
353890401,4,75,75,58,5804
353890401,5,75,75,58,5804
353890501,1,75,75,58,5804
353890501,2,75,75,58,5804
353890601,1,75,75,58,5804
353890701,1,74,75,58,5804
353890701,2,74,75,58,5804
353890701,3,74,75,58,5804
353890701,4,74,75,58,5804
353890801,1,74,75,58,5804
353890801,2,74,75,58,5804
353890801,3,74,75,58,5804
353890801,4,74,75,58,5804
353900101,1,71,71,21,2101
353900101,2,71,71,21,2101
353900201,1,71,72,21,2101
353900201,2,71,72,21,2101
353900201,3,71,72,21,2101
353900201,4,71,72,21,2101
353900201,5,71,72,21,2101
353900301,1,71,72,21,2101
353900601,1,71,72,21,2101
353900601,2,71,72,21,2101
353900601,3,71,72,21,2101
353900601,4,71,72,21,2101
353900601,5,71,72,21,2101
353970201,1,62,66,101,10105
353970201,2,62,66,101,10105
353970201,3,62,66,101,10105
353970201,4,62,66,101,10105
353970301,1,62,67,101,10105
353970301,2,62,67,101,10105
353970301,3,62,67,101,10105
353970601,1,62,66,101,10105
353970701,1,62,66,101,10105
353970701,2,62,66,101,10105
353970701,3,62,66,101,10105
353970701,4,62,66,101,10105
353970801,1,62,67,101,10105
353970801,2,62,67,101,10105
353970801,3,62,67,101,10105
353971001,1,62,67,101,10105
353971001,2,62,67,101,10105
354000101,1,32,31,31,3101
354000101,2,32,31,31,3101
354000101,3,32,31,31,3101
354000101,4,32,31,31,3101
354000301,1,31,31,31,3101
354000301,2,31,31,31,3101
354000401,1,32,31,31,3101
354000401,2,32,31,31,3101
354000401,3,32,31,31,3101
354000401,4,32,31,31,3101
354000601,1,31,31,31,3101
354000601,2,31,31,31,3101
354000601,3,31,31,31,3101
354000901,1,31,31,31,3101
354000901,2,31,31,31,3101
354000901,3,31,31,31,3101
354000901,4,31,31,31,3101
354001001,1,32,31,31,3101
354001001,2,32,31,31,3101
354001001,3,32,31,31,3101
354001101,1,32,32,31,3101
354001101,2,32,32,31,3101
354001101,3,32,32,31,3101
354001101,4,32,32,31,3101
354020701,1,231,233,131,13114
354020701,2,231,233,131,13114
354020801,1,231,233,131,13114
354020801,2,231,233,131,13114
354020801,3,231,233,131,13114
354050101,1,67,70,103,10301
354050101,2,67,70,103,10301
354050101,3,67,70,103,10301
354050101,4,67,70,103,10301
354050201,1,68,71,103,10301
354050201,2,68,71,103,10301
354050201,3,68,71,103,10301
354050201,4,68,71,103,10301
354050201,5,68,71,103,10301
354050201,6,68,71,103,10301
354050201,7,68,71,103,10301
354050201,8,68,71,103,10301
354050301,1,67,71,103,10301
354050301,2,67,71,103,10301
354050301,3,67,71,103,10301
354050301,4,67,71,103,10301
354050601,1,67,70,103,10301
354050601,2,67,70,103,10301
354050701,1,68,70,103,10301
354050701,2,68,70,103,10301
354050801,1,68,70,103,10301
354050801,2,68,70,103,10301
354050801,3,68,70,103,10301
354050801,4,68,70,103,10301
354050901,1,68,70,103,10301
354051001,1,68,70,103,10301
354060101,1,38,40,142,14201
354060101,2,38,40,142,14201
354060101,3,38,40,142,14201
354060201,1,38,40,142,14201
354060201,2,38,40,142,14201
354060301,1,37,40,142,14201
354060501,1,38,40,142,14201
354060701,1,38,40,142,14201
354070101,1,69,72,74,7401
354070101,2,69,72,74,7401
354070201,1,68,72,74,7401
354070201,2,68,72,74,7401
354070301,1,68,72,74,7401
354070301,2,68,72,74,7401
354070401,1,68,73,74,7401
354070401,2,68,73,74,7401
354070501,1,68,72,74,7401
354070501,2,68,72,74,7401
354070501,3,68,72,74,7401
354070501,4,68,72,74,7401
354070601,1,68,72,74,7401
354070701,1,69,73,74,7401
